book_name,tag,star
放任自流的时光,音乐,3.525096525096525
放大意大利,生活,2.3964285714285714
放学后,悬疑,3.6373054623130914
放學後,东野圭吾,3.430857142857143
放學後(全),东野圭吾,3.9
放宽历史的视界,中国历史,3.16875
放弃你，下辈子吧,言情,2.8842105263157896
放虎归山,杂文,3.1125
放課後 (講談社文庫),东野圭吾,3.559322033898305
放课后（2012.01）,郭敬明,2.8
政党与政党体制,政治学,3.4
政府片论,政治学,2.95
政府的本分,政治,3.8666666666666667
政府论,政治学,3.8
政府论（上篇）,政治学,3.234782608695652
政府论（下篇）,政治学,3.8026785714285714
政教存续与文教转型,近代史,4.25
政治与文学,政治,4.0606060606060606
政治人,政治学,3.65
政治哲学与幸福根基,自由主义,3.6857142857142855
政治哲学史,政治学,3.2666666666666666
政治哲学史（全两册）,政治学,2.65
政治哲学导论,政治学,4.3
政治学,政治学,3.6289424860853434
政治学与生活,政治学,4.35
政治学十五讲,政治学,3.6666666666666665
政治学基础（第二版）,政治学,2.2375
政治学导论,政治学,2.225
政治学核心概念,政治学,2.85
政治学理论与方法,政治学,3.35
政治学的邀请,政治学,3.725
政治学的重大问题,政治学,3.725
政治学研究方法指南,政治学,3.6
政治学说史（上卷）,政治学,3.775
政治学说史（上）,政治学,3.8
政治学说史（下卷）,政治学,4.066666666666666
政治学通识,政治学,4.228571428571429
政治思考,政治学,4.19
政治是什么？,政治学,3.45
政治的历史与边界,政治学,3.75
政治的历史与边界-牛津通识读本,政治学,3.825
政治的概念,政治学,3.4166666666666665
政治的细节（第10版）,政治学,3.35
政治的逻辑,政治学,2.6
政治的道德：從自由主義的觀點看,自由主义,4.3
政治社会学导论,政治学,3.5
政治科学,政治学,3.3833333333333333
政治科学新手册（上下册）,政治学,3.2
政治科学（第九版）,政治学,3.9375
政治秩序与政治衰败,政治学,3.81
政治秩序的起源,政治学,3.9207317073170733
政治自由主义,自由主义,3.4
"故乡,或者城市",郭敬明,2.7666666666666666
故事,艺术,4.281729428172943
故事团团转,幾米,3.2
故事思维,商业,3.235869565217391
故事新编,鲁迅,4.022601586919933
故事照亮未来,思想,3.6965699208443272
故事的开始,幾米,3.5
故事的道德前提,电影,2.85
故事经济学,广告,3.8833333333333333
故园,亦舒,3.305263157894737
故宫的隐秘角落,人文,3.245
故宫藏美（彩图典藏本）,艺术史,3.5833333333333335
故宫退食录（上下）,考古,3.7803738317757007
故道白云,佛教,3.8777777777777778
效率提升10倍的google化知性生产技巧,管理,3.2
敏感的人:如何面对外界压力,心理,3.38
敏感詞,韩寒,3.7
敏捷软件开发,程序,3.654166666666667
救救你的钱包,理财,2.7
救猫咪,电影,3.569642857142857
救猫咪Ⅱ,电影,3.425
教会史,宗教,3.575
教你炒股票,股票,3.716666666666667
教养与文明,人文,3.5125
教孩子读伟大的唐诗,诗词,4.633333333333334
教宗与墨索里尼,近代史,4.05
教父,名著,3.933845199317512
教训,互联网,3.3625
敞开的门,戏剧,4.0625
散步去,文学,4.051667756703728
散落星河的记忆1：迷失,科幻小说,3.6944444444444446
散落星河的记忆4：璀璨,科幻小说,3.9214285714285713
敦刻尔克,军事,4.1477272727272725
敦煌,日本文学,3.6066712995135513
敦煌石窟艺术简史,佛教,3.8333333333333335
数字乌托邦,科技,3.09
数字信号处理教程,通信,3.35
数字化成长3.0版,交互,3.55
数字化生存,科技,3.4875
数字图像处理（第二版）,通信,3.1333333333333333
数字城堡,悬疑,3.0794233289646136
数字情种,数学,3.85
数字战争,科技,2.85
数字电子技术基础,通信,2.75
数字黄金,科技,3.45
数学,科普,3.9336917562724016
数学 第二册(上),数学,1.85
数学与哲学,数学,4.05
数学与猜想（第一卷）,科学,3.75
数学与猜想（第二卷）,数学,3.1
数学与生活,科普,2.75
数学与生活（修订版）,数学,3.9
数学与知识的探求,科普,3.683333333333333
数学世纪,数学,3.25
数学之美,科技,3.9015253813453366
数学之美 （第二版）,科技,4.227404749701008
数学分析中的典型问题与方法,数学,3.85
数学分析习题课讲义（上册）,数学,4.2
数学分析习题集,数学,3.6
数学分析八讲,数学,3.933333333333333
数学分析原理,数学,3.88
数学分析教程（上册）,数学,4.1
数学分析新讲（第1册）,数学,4.04
数学分析新讲（第三册）,数学,4.3
数学分析新讲（第二册）,数学,4.3
数学分析讲义（第一册）,数学,4.1
数学分析（上册）,数学,3.5
数学分析（下册）,数学,3.475
数学分析（第一卷）,数学,3.6
数学分析（第二卷）,数学,3.4
数学史,数学,2.375
数学史（上下）,数学,3.35
数学哲学,数学,2.95
数学在19世纪的发展（第一卷）,数学,4.1
数学大师,科普,3.89
数学天书中的证明,科普,3.95
数学女孩,数学,4.13
数学女孩2,数学,4.3
数学建模,算法,3.35
数学建模方法与分析,数学,3.6
数学恩仇录,数学,3.1375
数学悖论与三次数学危机,数学,4.55
数学指南,数学,4.0
数学桥,科普,3.8
数学概观,数学,4.1
数学沉思录,数学,3.475
数学爵士乐,数学,4.7
数学的发现,数学,4.2
数学的统一性,数学,4.1
数学的语言,数学,3.975
数学第一册（上）,数学,1.4875
数学那些事儿,科普,3.759493670886076
数学领域中的发明心理学,数学,3.35
数学（第一卷）,数学,4.0
数学：确定性的丧失,思想,3.748666666666667
数据之巅,科技,4.006
数据之美,算法,2.93
数据化管理,互联网,4.008333333333334
数据可视化,交互,4.05
数据挖掘,交互,3.5166666666666666
数据挖掘导论,算法,3.2333333333333334
数据挖掘概念与技术,算法,2.9833333333333334
数据结构,算法,2.781395348837209
数据结构与算法JavaScript描述,算法,2.725
数据结构与算法分析,算法,3.6445454545454545
数据结构与算法：Python语言描述,算法,3.0
数据结构（C语言版）,算法,2.825
数理哲学导论,数学,2.825
数理经济学的基本方法,数学,3.7
数理统计学简史,数学,4.55
数盲,数学,2.85
数码单反摄影从入门到精通,摄影,2.75
数码单反摄影轻松入门,摄影,3.475
数码摄影完美曝光技法,摄影,2.8
数码摄影实拍技法宝典,摄影,3.65
数码摄影手册,摄影,3.465
数码摄影构图,摄影,3.325
数码摄影构图与用光,摄影,3.625
数论概论,算法,4.85
数：科学的语言,数学,3.6
敲响密室之门,推理小说,3.6544117647058822
整合营销传播,广告,2.6
整合行销传播,广告,3.5
整形日本,社会,3.028125
整理的艺术,生活,2.9864300626304803
文·堺雅人：健康的日子,随笔,3.8702702702702703
文·堺雅人：憧憬的日子,随笔,3.844736842105263
文人的底气,近代史,3.075
文化@私生活,杂文,2.98125
文化、权力与国家,社会学,3.5752895752895753
文化与中国转型,文化,3.0
文化与权力,社会学,3.1666666666666665
文化战略,商业,4.0
文化苦旅,随笔,3.2756657237612172
文子与浩森一起走,旅行,3.2333333333333334
文字学概要,国学,3.6045454545454545
文字生涯,传记,3.7066666666666666
文字的故事,文化,3.890625
文字设计基础教程,设计,3.8
文学回忆录（全2册）,随笔,4.1298535964353915
文学复古与文学革命,鲁迅,4.05
文学将杀死建筑,建筑,3.0214285714285714
文学少女 01,校园,3.7463414634146344
文学少女(03),校园,3.7357142857142858
文学江湖,回忆录,3.575
文學少女 愛戀插話集 2,轻小说,4.1
文學少女 愛戀插話集 3,轻小说,3.65
文學少女 愛戀插話集 4,轻小说,3.75
文學少女 愛戀插話集(01),轻小说,3.6
文學少女 見習生的傷心,轻小说,3.8
文學少女 見習生的畢業,轻小说,4.15
文學少女(02),轻小说,3.76
文學少女(04),校园,3.68
文學少女(06),校园,3.7916666666666665
文學少女（05）,校园,3.8777777777777778
文學少女（07）,轻小说,3.5
文學少女（08）,校园,4.016666666666667
文學少女：見習生的初戀,轻小说,3.6
文德斯的旅程,电影,3.075
文德斯论电影,电影,2.6
文心,文学,4.469064748201439
文心雕龙,人文,4.156666666666666
文心雕龙注(上下),国学,3.46
文明,历史,3.4497907949790796
文明与野蛮,人文,3.4681818181818183
文明之光,科技,4.35
文明之光 （第三册）,科技,4.175652173913043
文明之光（第一册）,科技,4.302301255230126
文明之光（第二册）,科技,4.2901721664275465
文明之光（第四册）,科技,4.34375
文明史,历史,3.425
文明是副产品,人文,3.606818181818182
文明的冲突,政治学,3.9785714285714286
文明的冲突与世界秩序的重建,政治学,3.7758620689655173
文明的解析,人文,3.525
文明的进程,社会学,3.6857142857142855
文明论概略,思想,4.183333333333334
文案创作完全手册,商业,3.4178928781636255
文案力,广告,3.45
文案发烧,广告,3.2711864406779663
文案圣经,营销,3.9125
文案觉醒,广告,3.4714285714285715
文案训练手册,营销,3.469047619047619
文森特与凡·高,美术,4.39
文物精品与文化中国十五讲,考古,3.95
文艺复兴,艺术史,3.425
文艺复兴与巴洛克,艺术史,3.4
文艺复兴时期的意大利艺术,艺术史,3.675
文艺风象,郭敬明,3.0047694753577106
文艺风象·A梦,落落,3.405
文艺风象·TA和TA的猫,落落,3.495
文艺风象·书天堂,落落,3.85
文艺风象·信达雅之烦恼,郭敬明,3.375
文艺风象·假妆,落落,3.207692307692308
文艺风象·去看你的演唱会,郭敬明,3.448717948717949
文艺风象·哈罗，查菲克！,落落,3.31
文艺风象·毕业即胜利,落落,3.12
文艺风象·消夏,郭敬明,3.342857142857143
文艺风象·照相机是恋人,郭敬明,3.2636363636363637
文艺风象·甜点再甜点,落落,3.1
文艺风象·男盆友,落落,3.1333333333333333
文艺风象·闪开！让专业不对口的来,郭敬明,2.49
文艺风象·雨天爱好者,张悦然,3.0714285714285716
文艺风象·零嘴儿,落落,3.5142857142857142
文艺风赏·05难,落落,3.3
文艺风赏·失败者之书,落落,3.25
文艺风赏·第一日,安妮宝贝,2.95
文艺风赏·英雄主义,郭敬明,2.675
文艺风赏·除夕,落落,2.9166666666666665
文言读本,古典文学,3.75
文选,古典文学,4.9
文選（全六冊）,国学,3.425
文雅的疯狂,人文,3.65
斐多,哲学,3.7304860088365244
斗破苍穹,网络小说,3.0088235294117647
斗破苍穹 1,奇幻,3.1403574087862993
斗破苍穹 2,网络小说,4.1387992253066495
斗罗大陆（全14卷）,穿越,3.88676844783715
斜屋犯罪,东野圭吾,3.5107266435986157
斜杠创业家,职场,3.5142857142857142
斜阳,日本文学,3.816977225672878
斩春,武侠,3.498627127951675
斬首循環,轻小说,3.5690476190476192
断剑,军事,4.6
断头王后,传记,3.7011627906976745
断层线,思想,3.8512820512820514
断弦的耳朵,音乐,3.475
断指娘子,言情,3.725
断点：互联网进化启示录,互联网,2.975
断舍离,心理学,3.39127357655968
断裂,社会学,3.0375
斯·茨威格中短篇小说选,名著,4.078571428571428
斯佳丽,名著,2.856818181818182
斯坦福大学创业成长课,创业,3.6125
斯坦福极简经济学,金融,3.7536082474226804
斯坦纳回忆录,回忆录,3.825
斯塔福特疑案,阿加莎·克里斯蒂,2.8324022346368714
斯宾诺莎书信集,西方哲学,3.05
斯普特尼克恋人,爱情,3.5439312254116278
斯泰尔斯庄园奇案,阿加莎·克里斯蒂,3.5710793531402785
斯泰尔斯的神秘案件,阿加莎·克里斯蒂,3.5625
斯特林堡戏剧选,戏剧,3.2
斯特林堡文集（全五册）,戏剧,4.1
斯皮尔伯格传,电影,3.25
斯通纳,小说,4.219988252835133
新・春香傳,日本漫画,2.975
新世界,心理学,3.9035211267605634
新世紀福音戰士01,日本漫画,3.703846153846154
新东方精神,励志,3.183333333333333
新刻绣像批评金瓶梅,古典文学,3.515
新卖桔者言,经济,3.501138952164009
新参者,悬疑,4.043601869823132
新參者,东野圭吾,3.975
新名字的故事,女性,4.318247333525512
新周刊丛书：未来简史,韩寒,2.95
新娘,日本文学,3.500736377025037
新婚3年，决定未来30年的财富,理财,3.3
新婚小夫妻幸福理财计划,理财,3.05
新媒体文案创作与传播,广告,3.25
新媒体营销圣经（全彩）,营销,2.8375
新宋,穿越,3.661111111111111
新宋·十字1,穿越,3.701041666666667
新宋·十字2,穿越,3.9625
新宋·十字3,穿越,3.8875
新宋Ⅱ·权柄1,穿越,3.908333333333333
新宋Ⅱ·权柄2,穿越,3.9625
新宋Ⅱ·权柄3,穿越,3.816666666666667
新宋Ⅱ·权柄4,穿越,3.966666666666667
新宋Ⅱ·权柄5,穿越,3.8333333333333335
新宋Ⅲ·燕云2,穿越,4.0
新宋Ⅲ·燕云3,穿越,3.9166666666666665
新宋Ⅲ·燕云4,穿越,3.7142857142857144
新宋十字(上下),穿越,3.6466666666666665
新定位,广告,2.7363636363636363
新家庭如何塑造人,心理学,3.625
新工具,西方哲学,3.316666666666667
新建筑入门,建筑,3.2357142857142858
新恐怖寵物店1,日本漫画,3.675
新战略营销,营销,4.65
新房客和活死人,悬疑,3.3941176470588235
新撰组异闻录,日本漫画,3.5681818181818183
新政革命与日本,近代史,3.2
新教伦理与资本主义精神,思想,3.5561744112030556
新日之书（全4册）,科幻,3.85
新旧约全书,宗教,2.4166666666666665
新月,爱情,3.093157894736842
新月传奇,古龙,2.8
新月集·飞鸟集,名著,3.5923076923076924
新概念物理教程 电磁学(第二版),落落,3.925
新浪之道,互联网,2.3
新版古龙全集(一箱53册),武侠,3.6875
新物种爆炸,科技,2.9375
新狂人日记,杂文,2.2523809523809524
新疆访古散记,考古,2.85
新約,宗教,2.9
新经济，新规则,科技,3.926984126984127
新编上下五千年(共12卷),耽美,4.089583333333334
新编现代西方哲学,西方哲学,3.075
新自由主义简史,政治学,3.1375
新艺术运动,艺术史,3.05
新规则,营销,3.1666666666666665
新量子世界,科普,3.966666666666667
新金融秩序,金融,3.325
新铁证待判,考古,3.55
新锐戏剧档案,戏剧,2.5
新闻界,沧月,2.275
新阶级,政治学,3.9625
方与圆,励志,2.947619047619048
方与圆全集,励志,3.87
方向,哲学,4.030487804878049
方寸指间,用户体验,3.74
方法,广告,3.85
施剑翘复仇案,近代史,3.692857142857143
施拉德论施拉德,电影,3.65
施瓦辛格健身全书,生活,4.4375
施蛰存全集·唐诗百话,诗词,4.2
旁观者,管理,3.5364
旅之绘本（全六册）,旅行,4.292857142857143
旅人,旅行,3.35
旅人的食材历,旅行,3.4
旅行与读书,随笔,3.7049300956585727
旅行从客房开始,设计,3.2430555555555554
旅行摄影圣经,旅行,3.525
旅行的意义,旅行,2.963888888888889
旅行的艺术,随笔,3.5868477483917083
旅行，人生最有价值的投资,经济,3.421875
旅行，人生最有价值的投资2,旅行,3.8833333333333333
旅途上的建筑,建筑,4.022222222222222
旋涡猫的找法,村上春树,3.3375
旋转木马鏖战记,村上春树,3.623040752351097
旋转门,悬疑,2.9035714285714285
旋风少女,言情,3.6552340121471953
旋风百草·光之初,青春文学,4.043333333333333
无中生有的宇宙,科技,2.9
无事生非,戏剧,3.88
无人是孤岛,电影,3.7285714285714286
无人生还,悬疑,4.149317344506248
无人驾驶,科技,3.79
无价,心理学,3.492429837518464
无出路咖啡馆,当代文学,3.495507060333761
无印良品生活研究所,生活,3.385
无可无不可的王国,金庸,4.125
无命运的人生,二战,3.4833333333333334
无国界的世界,管理,2.875
无墙的博物馆,艺术史,2.45
无声告白,心理学,4.055983800823765
无声无光集,古典文学,3.316666666666667
无声深处,耽美,3.5319148936170213
无声的证词,推理小说,3.5728682170542636
无处不在的人格,心理,3.642857142857143
无处可寻,耽美,3.4235294117647057
无头骑士异闻录 DuRaRaRa!! ×1,轻小说,4.0055555555555555
无头骑士异闻录 DuRaRaRa!! ×10,轻小说,4.2
无头骑士异闻录 DuRaRaRa!! ×11,轻小说,3.725
无头骑士异闻录 DuRaRaRa!! ×2,轻小说,4.05
无头骑士异闻录 DuRaRaRa!! ×3,轻小说,4.25
无头骑士异闻录 DuRaRaRa!! ×4,轻小说,4.1
无头骑士异闻录 DuRaRaRa!! ×5,轻小说,3.775
无头骑士异闻录 DuRaRaRa!! ×6,轻小说,3.6
无头骑士异闻录 DuRaRaRa!! ×9,轻小说,4.2
无妄之灾,阿加莎·克里斯蒂,3.3
无尽深蓝,摄影,4.0625
无尽绿,散文,3.773529411764706
无尽长夜,阿加莎·克里斯蒂,3.556808326105811
无常,佛教,3.216666666666667
无影灯,日本文学,3.609090909090909
无往而不胜的童话,言情,3.180708661417323
无心法师 第一卷,奇幻,3.9003079291762894
无心法师 第三卷,网络小说,3.8295454545454546
无懈可击的Web设计,交互,2.91875
无政府、国家与乌托邦,政治学,3.825
无政府、国家和乌托邦,政治学,3.8666666666666667
无政府主义人类学碎片,政治学,2.97
无敌舰队,历史,4.333333333333333
无方少年游（全两册）,武侠,3.301003344481605
无极,郭敬明,2.711407766990291
无根攻略,耽美,4.128571428571429
无死的金刚心,佛教,3.75
无比美妙的痛苦,爱情,4.114695340501792
无比芜杂的心绪,随笔,3.3571334648257727
无法直视,校园,3.590909090909091
无法直面的人生,传记,3.8727272727272726
无法靠想象完成的旅行,旅行,2.975
无爱不欢,安妮宝贝,3.005
无爱承欢,言情,2.763333333333333
无用之美,绘画,3.9
无界面交互,用户体验,3.55
无畏之海,军事,4.53
无畏的希望,传记,2.5210526315789474
无盐妖娆（全二册）,穿越,2.8714285714285714
无目的美好生活,随笔,2.647794117647059
无知,外国文学,3.4847457627118645
无知的游历,随笔,3.336931818181818
无知者无畏,杂文,3.23125
无穷之旅,数学,3.35
无穷的开始,科普,3.5444444444444443
无缘社会,社会学,3.911737089201878
无罪的罪人,悬疑,3.9166666666666665
无言的宇宙,数学,3.854761904761905
无言的证人,阿加莎·克里斯蒂,4.2
无计花间住,诗词,3.5789473684210527
无证之罪,悬疑,3.4598337950138505
无语问上帝,宗教,3.78125
无路可退的战士,二战,3.7
无路可逃,回忆录,4.071428571428571
无辜者,二战,3.529166666666667
无边世界,摄影,3.5125
无量之网,科学,3.4
无量寿经,佛教,3.8666666666666667
无限恐怖,科幻,3.8153571428571427
无限的清单,艺术史,3.472361809045226
无限近似于透明的蓝,日本文学,2.724971231300345
无非求碗热汤喝,随笔,3.552456839309429
无非爱恨,耽美,2.8833333333333333
无须等待,科技,3.35
既要成功，也要成仁,励志,3.12
既见君子,诗词,3.767777777777778
日不西沉,青春文学,3.875
日光微澜,青春文学,3.3756756756756756
日光流年,当代文学,3.8698140200286124
日出,戏剧,3.8058877644894205
日出処の天子 1,耽美,4.0
日出国的工厂,村上春树,3.3344481605351173
日和手帖002：生活整理术,生活,3.0866666666666664
日夜书,当代文学,3.511111111111111
日子疯长,金庸,3.4
日常生活中的自我呈现,心理学,3.8132530120481927
日常生活颂歌,艺术史,3.8
日常设计经典100,设计,3.7333333333333334
日日100,生活,3.3890625
日暮,科幻小说,3.3055555555555554
日月,张悦然,2.9013657056145674
日本,旅行,3.2333333333333334
日本AV影像史,电影,2.925
日本の手感设计,设计,3.2666666666666666
日本人眼里的朝鲜战争（上下）,军事,3.35
日本制造,商业,3.7214285714285715
日本商业四百年,商业,2.8555555555555556
日本商业四百年2,企业史,3.5
日本四季,随笔,3.844375
日本帝国海军兴亡史（上下）,军事,4.55
日本帝国的衰亡,二战,4.35
日本帝国的衰亡（上下册）,二战,3.6
日本帝国衰亡史：1936—1945（全4册）,二战,4.2625
日本建筑解剖书,建筑,3.925
日本料理神髓,生活,3.672222222222222
日本新中产阶级,社会学,3.638
日本映画惊奇,电影,3.2333333333333334
日本最了不起的公司,商业,3.915
日本沉没,科幻小说,3.271875
日本漫画60年,日本漫画,3.4571428571428573
日本漫画为什么有趣,文化,3.06
日本漫画大师讲座1,绘画,3.9
日本电子产业兴衰录,科技,3.65
日本电影,电影,3.0614525139664805
日本电影100年,电影,3.21875
日本电影110年,电影,3.64
日本电影史,电影,3.525
日本电影导论,电影,2.5125
日本的佛教与神祇信仰,佛教,3.2
日本的八个审美意识,设计,3.85
日本的反省,经济,3.283333333333333
日本的手感設計,设计,3.4923076923076923
日本的起起落落,落落,3.19
日本的逻辑,社会,2.8076923076923075
日本短篇推理小说选,推理小说,3.58125
日本简史,安妮宝贝,2.69
日本著名建筑师的毕业作品访谈2,建筑,3.4
日本蜡烛图技术,金融,3.9341463414634146
日本蜡烛图技术新解,股票,3.6
日本蜡烛图教程,股票,3.825
日本論,J.K.罗琳,3.7
日本边境论,社会学,3.2147058823529413
日本近代建筑,建筑,3.0833333333333335
日本陆军的轨迹（1931—1945）,军事,4.15
日瓦戈医生,外国名著,3.4842105263157896
日界线,校园,3.4055374592833876
日知錄集釋全校本（全三冊）,国学,3.5
日落之后,落落,3.7333333333333334
日落共青城,军事,3.8
旧制度与大革命,政治学,3.765641731681199
旧城胜景,建筑,4.275
旧山河,思想,3.7103929024081115
旧时月色,散文,3.169047619047619
旧约概论,宗教,2.5
旧罪的阴影,阿加莎·克里斯蒂,2.4
旧邦新造,近代史,3.783333333333333
早上七八点钟的太阳,亦舒,2.831818181818182
早上七八點鐘的太陽,亦舒,3.1
早恋,校园,3.5166666666666666
时代正在改变,政治,3.23125
时代的变换: 互联网构建新世界,互联网,3.033333333333333
时代的噪音,音乐,3.1946280991735536
时代的稻草人,社会,3.6
时代的精神状况,西方哲学,4.25625
时光不老，我们不散,青春,2.605
时光中的时光,电影,3.267857142857143
时光之轮1·世界之眼·上,奇幻,3.4375
时光倒流的女孩,奇幻,3.9471698113207547
时光列车,音乐,3.65
时光印痕：唐诗宋词中的节气之美,诗词,2.775
时光尽头,科幻小说,3.747777777777778
时光捕手,生活,2.7214285714285715
时光映画——镜头中的二十四节气,摄影,3.689075630252101
时光机,郭敬明,3.314583333333333
时光电影院,幾米,4.035897435897436
时光的旅行,张悦然,3.45
时光若有张不老的脸,言情,3.1538461538461537
时光词场,诗词,3.175
时寒冰说,金融,3.7657322654462244
时寒冰说：未来二十年，经济大趋势（未来篇）,经济,3.65
时寒冰说：未来二十年，经济大趋势（现实篇）,金融,3.7796875
时尚“急救”手册,生活,2.783333333333333
时尚先锋香奈儿,人物传记,2.925
时尚的哲学,社会学,3.316666666666667
时尚的精髓,文化,3.085714285714286
时尚：幕后的策动,策划,2.65
时差党,张悦然,3.9059322033898307
时时刻刻,女性,3.7396907216494846
时生,悬疑,3.622685185185185
时空中的美术,艺术史,3.9
时蔬小话,科普,3.95
时运变迁,金融,3.9833333333333334
时间―影像,电影,3.0625
时间、空间和万物,科学,3.525
时间不存在,科幻小说,4.075
时间与自由意志,哲学,3.042372881355932
时间之书,艺术,3.3916666666666666
时间之墟,科幻小说,3.4419540229885057
时间之箭,科普,3.375
时间之线,戏剧,3.9833333333333334
时间停止的校园（上、下）,校园,3.691666666666667
时间回旋,科幻小说,3.824622531939605
时间地图,人文,3.7333333333333334
时间总是在转圈圈的,校园,4.32
时间投资法,管理,3.363793103448276
时间旅行者的妻子,爱情,3.2836470272549545
时间旋涡,科幻小说,3.2375
时间机器（中英双语）,科幻小说,3.6125
时间深处,校园,2.775
时间的女儿,散文,3.7197663403852226
时间的形状,科技,4.177666562402252
时间的朋友2015,互联网,3.8142857142857145
时间的果,散文,3.8518987341772153
时间的玫瑰,金融,3.2088652482269504
时间的针脚,小说,3.7905961270725226
时间移民,科幻小说,4.075510204081633
时间简史,科技,3.6397715223860176
时间简史(普及版),科普,3.6566176470588236
时间简史续编,科学,3.05
时间管理,管理,3.616265060240964
时间管理幸福学,励志,3.1913793103448276
时间足够你爱,科幻小说,3.2904761904761903
时间轴,科幻小说,2.9784172661870505
时震,科幻小说,3.2375
昂贵的和平,近代史,4.4
昆仑1,武侠,3.764102564102564
昆仑2,武侠,3.694736842105263
昆仑3,武侠,3.7588235294117647
昆仑4,武侠,3.6933333333333334
昆仑5,武侠,3.8285714285714287
昆仑6,武侠,3.8516666666666666
昆仑前传,武侠,3.634782608695652
昆仑前传·铁血天骄,武侠,4.723809523809524
昆虫记,科普,3.7220376522702106
昆虫记（全10册）,科学,3.6285714285714286
昊天罔極,耽美,2.55
明亮的泥土,艺术史,4.3
明代江南园林研究,建筑,4.15
明代的图像与视觉性,艺术史,3.12
明史讲义,中国历史,4.175
明史（全二十八册）,中国历史,3.17
明天也是小春日和,随笔,4.228440366972477
明天在丽江一起醒来,旅行,2.5285714285714285
明天过得怎么样，取决于今天的你怎么做,励志,3.3125
明天醒来，还有青春,青春文学,3.33
明夷待访录,思想,3.55
明室,思想,3.277591973244147
明年給你送花來,亦舒,3.00836820083682
明年给你送花来,亦舒,3.142857142857143
明斯克号出击,军事,2.875
明明白白看年报,股票,3.93968253968254
明明白白看年报投资者必读,股票,2.7
明智行动的艺术,心理学,3.642
明暗,电影,2.922727272727273
明月构想,建筑,3.32
明月照人来,言情,3.7794117647058822
明月照红尘 上,耽美,3.35
明月照红尘 下,耽美,3.466666666666667
明朝五好家庭1,穿越,3.4166666666666665
明朝那些事儿,历史,4.3182553811296325
明朝那些事儿·第1部,中国历史,4.366666666666666
明朝那些事儿·第2部,中国历史,4.425
明朝那些事儿（1-9）,历史,4.29191506967822
明朝那些事儿（伍）,历史,3.8200500163096662
明朝那些事儿（叁）,历史,3.9701612903225807
明朝那些事儿（壹）,历史,4.091463817965339
明朝那些事儿（柒）：大结局,历史,4.113805456048498
明朝那些事儿（肆）,政治,3.8585390094417757
明朝那些事儿（贰）,历史,3.9544538047231046
明朝那些事儿（陆）,网络小说,3.973456121343445
明清建筑二论·斗拱的起源与发展,建筑,4.1
明镜之书,悬疑,3.6653846153846152
易中天中华史,人文,3.980769230769231
易中天中华史:隋唐定局,中国历史,3.790625
易中天中华史：三国纪,中国历史,3.9589285714285714
易中天中华史：两汉两罗马,中国历史,3.6441176470588235
易中天中华史：从春秋到战国,中国历史,3.6625
易中天中华史：国家,历史,3.4857142857142858
易中天中华史：奠基者,中国历史,3.9380952380952383
易中天中华史：安史之乱,中国历史,3.45
易中天中华史：文明的意志与中华的位置,中国历史,3.341288782816229
易中天中华史：汉武的帝国,中国历史,3.677115987460815
易中天中华史：百家争鸣,思想,3.9651515151515153
易中天中华史：祖先,历史,3.407978723404255
易中天中华史：禅宗兴起,佛教,3.6535714285714285
易中天中华史：青春志,中国历史,3.6305555555555555
易中天中华史：魏晋风度,中国历史,3.595833333333333
易中天品读汉代风云人物,历史,3.1555555555555554
易卜生戏剧四种,戏剧,3.75
易卜生戏剧选,戏剧,4.241666666666666
易卜生戏剧集（三卷）,戏剧,3.7357142857142858
易卜生精选集,戏剧,4.25
易碎品,奇幻,3.669230769230769
易经,思想,3.129166666666667
易经杂说,哲学,3.5925
易经的奥秘,哲学,3.484920634920635
易经系传别讲,国学,3.84
星丛,科幻小说,4.041666666666667
星之碎片,亦舒,2.7333333333333334
星云III-基因战争,科幻小说,3.393939393939394
星云IV-深瞳,科幻,3.1
星云Ⅴ：格兰格尔5号,科幻,2.55
星光璀璨,张悦然,2.731232622798888
星尘,奇幻,3.715625
星巴克,管理,2.6333333333333333
星巴克的感性营销,营销,2.75
星座宫神话,日本漫画,3.3520833333333333
星愿大陆8,魔幻,3.7
星星·月亮·太阳,近代史,3.375
星星的记号,校园,3.0625
星球Google,互联网,3.175
星空,幾米,3.904257350133639
星空 (精裝),幾米,3.925
星空仰望,幾米,3.1125
星空暗流,科幻小说,3.533333333333333
星空的旋律,科幻,3.057142857142857
星船伞兵,科幻小说,4.0424528301886795
星辰变1,网络小说,3.922222222222222
星辰变2,网络小说,4.216666666666667
星辰变3,网络小说,4.1625
星辰变4,网络小说,4.177272727272728
星辰变（上中下）,网络小说,3.175
星野道夫的北地之梦,摄影,3.2875
星际唱片,科技,4.025
星际穿越,科普,4.188235294117647
星际迷航-红衫,科幻小说,3.717328170377541
映城志：电影中的城市,电影,2.875
春,名著,3.2883333333333336
春光乍泄,电影,2.5214285714285714
春在绿芜中,安妮宝贝,3.546153846153846
春天的十七个瞬间,二战,3.925
春天责备,随笔,3.4783169850283944
春季限定草莓塔事件,轻小说,3.283333333333333
春宴,安妮宝贝,2.6577657836801363
春宵苦短，少女前进吧！,轻小说,3.729032258064516
春宵苦短，少女前進吧！,日本文学,4.0357251908396945
春尽江南,当代文学,3.4675675675675675
春末夏初,郭敬明,2.95
春琴抄,日本文学,3.7350565428109856
春秋大义,历史,4.2323076923076925
春秋大义2,国学,3.875
